mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text
73	73	581/4	581/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	882		
73	73	291/2	291/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	883		
73	73	583/4	583/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	884		
73	73	144	144	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	885		
73	73	289/2	289/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	886		
73	73	145	145	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	887		
73	73	291/2	291/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	888		
74	74	146	146	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	889		
74	74	585/4	585/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	890		
74	74	293/2	293/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	891		
74	74	587/4	587/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	892		
74	74	147	147	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	893		
74	74	1177/8	1177/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	894		
74	74	589/4	589/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	895		
74	74	295/2	295/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	896		
74	74	591/4	591/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	897		
74	74	146	146	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	898		
74	74	293/2	293/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	899		
74	74	147	147	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	900		
74	74	295/2	295/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	901		
75	75	297/2	297/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	902		
75	75	149	149	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	903		
75	75	299/2	299/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	904		
75	75	148	148	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	905		
75	75	593/4	593/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	906		
75	75	297/2	297/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	907		
75	75	595/4	595/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	908		
75	75	149	149	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	909		
75	75	597/4	597/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	910		
75	75	299/2	299/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	911		
75	75	599/4	599/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	912		
75	75	148	148	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	913		
76	76	301/2	301/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	914		
76	76	151	151	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	915		
76	76	303/2	303/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	916		
76	76	150	150	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	917		
76	76	601/4	601/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	918		
76	76	301/2	301/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	919		
76	76	603/4	603/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	920		
76	76	151	151	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	921		
76	76	605/4	605/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	922		
76	76	303/2	303/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	923		
76	76	607/4	607/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	924		
76	76	150	150	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	925		
77	77	305/2	305/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	926		
77	77	153	153	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	927		
77	77	307/2	307/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	928		
77	77	152	152	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	929		
77	77	609/4	609/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	930		
77	77	305/2	305/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	931		
77	77	611/4	611/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	932		
77	77	153	153	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	933		
77	77	613/4	613/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	934		
77	77	307/2	307/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	935		
77	77	615/4	615/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	936		
77	77	152	152	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	937		
78	78	309/2	309/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	938		
78	78	155	155	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	939		
78	78	311/2	311/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	940		
78	78	154	154	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	941		
78	78	617/4	617/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	942		
78	78	309/2	309/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	943		
78	78	619/4	619/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	944		
78	78	155	155	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	945		
78	78	621/4	621/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	946		
78	78	311/2	311/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	947		
78	78	623/4	623/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	948		
78	78	154	154	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	949		
79	79	313/2	313/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	950		
79	79	157	157	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	951		
79	79	315/2	315/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	952		
79	79	156	156	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	953		
79	79	625/4	625/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	954		
79	79	313/2	313/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	955		
79	79	627/4	627/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	956		
79	79	157	157	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	957		
79	79	629/4	629/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	958		
79	79	315/2	315/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	959		
79	79	631/4	631/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	960		
79	79	156	156	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	961		
80	80	158	158	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	962		
80	80	1265/8	1265/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	963		
80	80	633/4	633/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	964		
80	80	317/2	317/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	965		
80	80	635/4	635/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	966		
80	80	159	159	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	967		
80	80	637/4	637/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	968		
80	80	319/2	319/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	969		
80	80	639/4	639/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	970		
80	80	158	158	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	971		
80	80	317/2	317/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	972		
80	80	159	159	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	973		
80	80	319/2	319/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	974		
81	81	160	160	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	975		
81	81	1281/8	1281/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	976		
81	81	641/4	641/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	977		
81	81	321/2	321/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	978		
81	81	643/4	643/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	979		
81	81	161	161	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	980		
81	81	645/4	645/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	981		
81	81	323/2	323/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	982		
81	81	647/4	647/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	983		
81	81	160	160	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	984		
81	81	321/2	321/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	985		
81	81	161	161	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	986		
81	81	323/2	323/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	987		
82	82	162	162	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	988		
82	82	1297/8	1297/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	989		
82	82	649/4	649/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	990		
82	82	325/2	325/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	991		
82	82	651/4	651/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	992		
82	82	163	163	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	993		
82	82	653/4	653/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	994		
82	82	327/2	327/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	995		
82	82	655/4	655/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	996		
82	82	162	162	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	997		
82	82	325/2	325/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	998		
82	82	163	163	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	999		
82	82	327/2	327/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1000		
83	83	164	164	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1001		
83	83	657/4	657/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1002		
83	83	329/2	329/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1003		
83	83	659/4	659/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1004		
83	83	165	165	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1005		
83	83	661/4	661/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1006		
83	83	331/2	331/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1007		
83	83	663/4	663/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1008		
83	83	164	164	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1009		
83	83	329/2	329/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	1010		
83	83	165	165	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1011		
83	83	331/2	331/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1012		
84	84	166	166	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	1013		
84	84	1329/8	1329/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	1014		
84	84	665/4	665/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1015		
84	84	333/2	333/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	1016		
84	84	1333/8	1333/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	1017		
84	84	667/4	667/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1018		
84	84	167	167	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	1019		
84	84	1337/8	1337/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	1020		
84	84	669/4	669/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1021		
84	84	335/2	335/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	1022		
84	84	1341/8	1341/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	1023		
84	84	671/4	671/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1024		
84	84	166	166	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1025		
84	84	333/2	333/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	1026		
84	84	167	167	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1027		
84	84	335/2	335/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1028		
85	85	168	168	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	1029		
85	85	1345/8	1345/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	1030		
85	85	673/4	673/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1031		
85	85	337/2	337/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	1032		
85	85	1349/8	1349/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	1033		
85	85	675/4	675/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1034		
85	85	169	169	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	1035		
85	85	1353/8	1353/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	1036		
85	85	677/4	677/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1037		
85	85	339/2	339/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	1038		
85	85	1357/8	1357/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	1039		
85	85	679/4	679/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1040		
85	85	168	168	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1041		
85	85	337/2	337/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	1042		
85	85	169	169	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1043		
85	85	339/2	339/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1044		
86	86	170	170	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	1045		
86	86	1361/8	1361/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	1046		
86	86	681/4	681/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1047		
86	86	341/2	341/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	1048		
86	86	1365/8	1365/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	1049		
86	86	683/4	683/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1050		
86	86	171	171	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1051		
86	86	343/2	343/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1052		
86	86	170	170	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	1053		
86	86	341/2	341/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	1054		
86	86	171	171	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	1055		
86	86	343/2	343/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	1056		
87	87	172	172	2.0	0	0	Chord	2/4	1	1	1/2	1/2	1	1057	ornamentTrill	
87	87	172	172	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	1058		
