mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
37	36	287/2	295/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	871		
37	36	575/4	591/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	872		
38	37	144	148	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	873		
38	37	577/4	593/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	874		
38	37	289/2	297/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	875		
38	37	579/4	595/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	876		
38	37	145	149	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	877		
38	37	146	150	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	878		
38	37	585/4	601/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	879		
38	37	293/2	301/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	880		
38	37	587/4	603/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	881		
38	37	147	151	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	882		
38	37	144	148	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	883		
38	37	145	149	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	884		
38	37	581/4	597/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	885		
38	37	291/2	299/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	886		
38	37	583/4	599/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	887		
38	37	146	150	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	888		
38	37	147	151	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	889		
38	37	589/4	605/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	890		
38	37	295/2	303/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	891		
38	37	591/4	607/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	892		
39	38	148	152	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	893		
39	38	593/4	609/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	894		
39	38	297/2	305/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	895		
39	38	595/4	611/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	896		
39	38	149	153	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	897		
39	38	150	154	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	898		
39	38	601/4	617/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	899		
39	38	301/2	309/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	900		
39	38	603/4	619/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	901		
39	38	151	155	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	902		
39	38	148	152	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	903		
39	38	149	153	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	904		
39	38	597/4	613/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	905		
39	38	299/2	307/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	906		
39	38	599/4	615/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	907		
39	38	150	154	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	908		
39	38	151	155	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	909		
39	38	605/4	621/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	910		
39	38	303/2	311/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	911		
39	38	607/4	623/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	912		
40	39	152	156	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	913		
40	39	609/4	625/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	914		
40	39	305/2	313/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	915		
40	39	611/4	627/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	916		
40	39	153	157	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	917		
40	39	613/4	629/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	918		
40	39	307/2	315/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	919		
40	39	615/4	631/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	920		
40	39	154	158	0.0		1/2	1/2	Chord	4/4	1	1	0	appoggiatura	1/32	1	921		
40	39	154	158	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	922		
40	39	617/4	633/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	923		
40	39	309/2	317/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	924		
40	39	619/4	635/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	925		
40	39	155	159	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	926		
40	39	621/4	637/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	927		
40	39	311/2	319/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	928		
40	39	623/4	639/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	929		
40	39	154	158	1.0		1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	930		
40	39	155	159	1.0		3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	931		
40	39	152	156	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	932		
40	39	153	157	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	933		
40	39	307/2	315/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	934		
40	39	154	158	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	935		
40	39	309/2	317/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	936		
40	39	155	159	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	937		
40	39	311/2	319/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	938		
41	40	156	160	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	939		
41	40	625/4	641/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	940		
41	40	313/2	321/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	941		
41	40	627/4	643/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	942		
41	40	157	161	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	943		
41	40	629/4	645/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	944		
41	40	315/2	323/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	945		
41	40	631/4	647/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	946		
41	40	158	162	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	947		
41	40	317/2	325/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	948		
41	40	159	163	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	949		
41	40	319/2	327/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	950		
41	40	156	160	1.0		0	0	Chord	4/4	1	2	1/4		1/4	1	951		
41	40	157	161	1.0		1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	952		
41	40	156	160	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	953		
41	40	313/2	321/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	954		
41	40	157	161	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	955		
41	40	315/2	323/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	956		
41	40	633/4	649/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	957		
41	40	317/2	325/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	958		
41	40	635/4	651/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	959		
41	40	159	163	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	960		
41	40	637/4	653/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	961		
41	40	319/2	327/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	962		
41	40	639/4	655/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	963		
42	41	160	164	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	964		
42	41	321/2	329/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	965		
42	41	161	165	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	966		
42	41	323/2	331/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	967		
42	41	162	166	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	968		
42	41	325/2	333/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	969		
42	41	163	167	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	970		
42	41	327/2	335/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	971		
42	41	160	164	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	972		
42	41	641/4	657/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	973		
42	41	321/2	329/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	974		
42	41	643/4	659/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	975		
42	41	161	165	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	976		
42	41	645/4	661/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	977		
42	41	323/2	331/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	978		
42	41	647/4	663/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	979		
42	41	162	166	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	980		
42	41	649/4	665/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	981		
42	41	325/2	333/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	982		
42	41	651/4	667/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	983		
42	41	163	167	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	984		
42	41	653/4	669/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	985		
42	41	327/2	335/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	986		
42	41	655/4	671/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	987		
43	42	164	168	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	988		
43	42	329/2	337/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	989		
43	42	165	169	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	990		
43	42	331/2	339/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	991		
43	42	166	170	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	992		
43	42	333/2	341/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	993		
43	42	167	171	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	994		
43	42	335/2	343/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	995		
43	42	164	168	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	996		
43	42	657/4	673/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	997		
43	42	329/2	337/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	998		
43	42	659/4	675/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	999		
43	42	165	169	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1000		
43	42	661/4	677/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1001		
43	42	331/2	339/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1002		
43	42	663/4	679/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1003		
43	42	166	170	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1004		
43	42	665/4	681/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1005		
43	42	333/2	341/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1006		
43	42	667/4	683/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1007		
43	42	167	171	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1008		
43	42	669/4	685/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1009		
43	42	335/2	343/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1010		
43	42	671/4	687/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1011		
44	43	168	172	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1012		
44	43	337/2	345/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1013		
44	43	169	173	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1014		
44	43	339/2	347/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1015		
44	43	170	174	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1016		
44	43	341/2	349/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1017		
44	43	171	175	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1018		
44	43	343/2	351/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1019		
44	43	168	172	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1020		
44	43	673/4	689/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1021		
44	43	337/2	345/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1022		
44	43	675/4	691/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1023		
44	43	169	173	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1024		
44	43	677/4	693/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1025		
44	43	339/2	347/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1026		
44	43	679/4	695/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1027		
44	43	170	174	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1028		
44	43	681/4	697/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1029		
44	43	341/2	349/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1030		
44	43	683/4	699/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1031		
44	43	171	175	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1032		
44	43	685/4	701/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1033		
44	43	343/2	351/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1034		
44	43	687/4	703/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1035		
45	44	172	176	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1036		
45	44	689/4	705/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1037		
45	44	345/2	353/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1038		
45	44	691/4	707/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1039		
45	44	173	177	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1040		
45	44	347/2	355/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1041		
45	44	174	178	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1042		
45	44	349/2	357/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1043		
45	44	175	179	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1044		
45	44	701/4	717/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1045		
45	44	351/2	359/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1046		
45	44	703/4	719/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1047		
45	44	172	176	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	1048		
45	44	173	177	0.25		1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	1049		
45	44	693/4	709/4	0.25		5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	1050		
45	44	347/2	355/2	0.25		3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	1051		
45	44	695/4	711/4	0.25		7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	1052		
45	44	697/4	713/4	0.25		9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	1053		
45	44	349/2	357/2	0.25		5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	1054		
45	44	699/4	715/4	0.25		11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	1055		
45	44	172	176	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1056		
45	44	345/2	353/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1057		
45	44	173	177	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1058		
45	44	347/2	355/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1059		
45	44	175	179	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1060		
46	45	176	180	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1061		
46	45	705/4	721/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1062		
46	45	353/2	361/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1063		
46	45	707/4	723/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1064		
46	45	177	181	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1065		
46	45	709/4	725/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1066		
46	45	355/2	363/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1067		
46	45	711/4	727/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1068		
46	45	178	182	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1069		
46	45	357/2	365/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1070		
46	45	179	183	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1071		
46	45	717/4	733/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1072		
46	45	359/2	367/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1073		
46	45	719/4	735/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1074		
46	45	176	180	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	1075		
46	45	353/2	361/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1076		
46	45	177	181	0.5		1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	1077		
46	45	355/2	363/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1078		
46	45	178	182	0.25		1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	1079		
46	45	713/4	729/4	0.25		9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	1080		
46	45	357/2	365/2	0.25		5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	1081		
46	45	715/4	731/4	0.25		11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	1082		
46	45	179	183	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1083		
47	46	180	184	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1084		
47	46	721/4	737/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1085		
47	46	361/2	369/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1086		
47	46	723/4	739/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1087		
47	46	181	185	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1088		
47	46	725/4	741/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1089		
47	46	363/2	371/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1090		
47	46	727/4	743/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1091		
47	46	182	186	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1092		
47	46	365/2	373/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1093		
47	46	183	187	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1094		
47	46	733/4	749/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1095		
47	46	367/2	375/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1096		
47	46	735/4	751/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1097		
47	46	180	184	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	1098		
47	46	361/2	369/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1099		
47	46	181	185	0.5		1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	1100		
47	46	363/2	371/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1101		
47	46	182	186	0.25		1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	1102		
47	46	729/4	745/4	0.25		9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	1103		
47	46	365/2	373/2	0.25		5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	1104		
47	46	731/4	747/4	0.25		11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	1105		
47	46	183	187	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1106		
48	47	184	188	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1107		
48	47	369/2	377/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1108		
48	47	739/4	755/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1109		
48	47	185	189	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1110		
48	47	741/4	757/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1111		
48	47	371/2	379/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1112		
48	47	743/4	759/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1113		
48	47	186	190	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1114		
48	47	745/4	761/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1115		
48	47	373/2	381/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1116		
48	47	187	191	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1117		
48	47	375/2	383/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1118		
48	47	184	188	0.25		0	0	Chord	4/4	1	2	1/16		1/16	1	1119		
48	47	737/4	753/4	0.25		1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	1120		
48	47	369/2	377/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1121		
48	47	185	189	0.5		1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	1122		
48	47	371/2	379/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1123		
48	47	186	190	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1124		
48	47	373/2	381/2	0.25		5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	1125		
48	47	747/4	763/4	0.25		11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	1126		
48	47	187	191	0.25		3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	1127		
48	47	749/4	765/4	0.25		13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	1128		
48	47	375/2	383/2	0.25		7/8	7/8	Chord	4/4	1	2	1/16		1/16	1	1129		
48	47	751/4	767/4	0.25		15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	1130		
48	47	184	188	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1131		
48	47	369/2	377/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1132		
48	47	185	189	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1133		
48	47	371/2	379/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1134		
48	47	186	190	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1135		
48	47	373/2	381/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1136		
48	47	187	191	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1137		
48	47	375/2	383/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1138		
49	48	188	192	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1139		
49	48	377/2	385/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1140		
49	48	755/4	771/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1141		
49	48	189	193	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1142		
49	48	757/4	773/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1143		
49	48	379/2	387/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1144		
49	48	759/4	775/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1145		
49	48	190	194	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1146		
49	48	761/4	777/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1147		
49	48	381/2	389/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1148		
49	48	763/4	779/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1149		
49	48	188	192	0.25		0	0	Chord	4/4	1	2	1/16		1/16	1	1150		
49	48	753/4	769/4	0.25		1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	1151		
49	48	377/2	385/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1152		
49	48	188	192	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1153		
49	48	377/2	385/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1154		
49	48	189	193	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1155		
49	48	379/2	387/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1156		
49	48	190	194	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1157		
49	48	191	195	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1158	ornamentTrill	
