mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
92	92	827/6	827/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	856						
93	93	138	138	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	857						
93	93	277/2	277/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	858						
93	93	139	139	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	859						
93	93	138	138	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	860						
93	93	829/6	829/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	861						
93	93	415/3	415/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	862						
93	93	277/2	277/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	863						
93	93	416/3	416/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	864						
93	93	833/6	833/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	865						
93	93	139	139	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	866						
93	93	835/6	835/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	867						
93	93	418/3	418/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	868						
94	94	279/2	279/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	869						
94	94	140	140	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	870						
94	94	281/2	281/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	871						
94	94	279/2	279/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	872						
94	94	419/3	419/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	873						
94	94	839/6	839/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	874						
94	94	140	140	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	875						
94	94	841/6	841/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	876						
94	94	421/3	421/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	877						
94	94	281/2	281/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	878						
94	94	422/3	422/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	879						
94	94	845/6	845/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	880						
95	95	141	141	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	881						
95	95	283/2	283/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	882						
95	95	142	142	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	883						
95	95	141	141	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	884						
95	95	847/6	847/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	885						
95	95	424/3	424/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	886						
95	95	283/2	283/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	887						
95	95	425/3	425/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	888						
95	95	851/6	851/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	889						
95	95	142	142	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	890						
95	95	853/6	853/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	891						
95	95	427/3	427/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	892						
96	96	285/2	285/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	893						
96	96	143	143	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	894						
96	96	287/2	287/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	895						
96	96	285/2	285/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	896						
96	96	428/3	428/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	897						
96	96	857/6	857/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	898						
96	96	143	143	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	899						
96	96	859/6	859/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	900						
96	96	430/3	430/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	901						
96	96	287/2	287/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	902						
96	96	431/3	431/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	903						
96	96	863/6	863/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	904						
97	97	144	144	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	905						
97	97	289/2	289/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	906						
97	97	145	145	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	907						
97	97	144	144	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	908						
97	97	865/6	865/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	909						
97	97	433/3	433/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	910						
97	97	289/2	289/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	911						
97	97	434/3	434/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	912						
97	97	869/6	869/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	913						
97	97	145	145	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	914						
97	97	871/6	871/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	915						
97	97	436/3	436/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	916						
98	98	291/2	291/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	917						
98	98	146	146	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	918						
98	98	293/2	293/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	919						
98	98	291/2	291/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	920						
98	98	437/3	437/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	921						
98	98	875/6	875/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	922						
98	98	146	146	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	923						
98	98	877/6	877/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	924						
98	98	439/3	439/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	925						
98	98	293/2	293/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	926						
98	98	440/3	440/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	927						
98	98	881/6	881/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	928						
99	99	147	147	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	929						
99	99	295/2	295/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	930						
99	99	148	148	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	931						
99	99	147	147	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	932						
99	99	883/6	883/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	933						
99	99	442/3	442/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	934						
99	99	295/2	295/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	935						
99	99	443/3	443/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	936						
99	99	887/6	887/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	937						
99	99	148	148	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	938						
99	99	889/6	889/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	939						
99	99	445/3	445/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	940						
100	100	297/2	297/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	941						
100	100	149	149	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	942						
100	100	299/2	299/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	943						
100	100	297/2	297/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	944						
100	100	446/3	446/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	945						
100	100	893/6	893/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	946						
100	100	149	149	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	947						
100	100	895/6	895/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	948						
100	100	448/3	448/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	949						
100	100	299/2	299/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	950						
100	100	449/3	449/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	951						
100	100	899/6	899/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	952						
101	101	150	150	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	953						
101	101	301/2	301/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	954						
101	101	151	151	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	955						
101	101	150	150	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	956						
101	101	901/6	901/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	957						
101	101	451/3	451/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	958						
101	101	301/2	301/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	959						
101	101	452/3	452/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	960						
101	101	905/6	905/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	961						
101	101	151	151	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	962						
101	101	907/6	907/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	963						
101	101	454/3	454/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	964						
102	102	303/2	303/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	965						
102	102	152	152	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	966						
102	102	305/2	305/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	967						
102	102	303/2	303/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	968						
102	102	455/3	455/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	969						
102	102	911/6	911/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	970						
102	102	152	152	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	971						
102	102	913/6	913/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	972						
102	102	457/3	457/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	973						
102	102	305/2	305/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	974						
102	102	458/3	458/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	975						
102	102	917/6	917/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	976						
103	103	153	153	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	977						
103	103	307/2	307/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	978						
103	103	154	154	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	979						
103	103	153	153	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	980						
103	103	919/6	919/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	981						
103	103	460/3	460/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	982						
103	103	307/2	307/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	983						
103	103	461/3	461/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	984						
103	103	923/6	923/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	985						
103	103	154	154	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	986						
103	103	925/6	925/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	987						
103	103	463/3	463/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	988						
104	104	309/2	309/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	989						
104	104	155	155	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	990						
104	104	311/2	311/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	991						
104	104	309/2	309/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	992						
104	104	464/3	464/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	993						
104	104	929/6	929/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	994						
104	104	155	155	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	995						
104	104	931/6	931/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	996						
104	104	466/3	466/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	997						
104	104	311/2	311/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	998						
104	104	467/3	467/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	999						
104	104	935/6	935/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	1000						
105	105	156	156	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	1001						
105	105	313/2	313/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1002						
105	105	157	157	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1003						
105	105	156	156	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	1004						
105	105	937/6	937/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	1005						
105	105	469/3	469/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	1006						
105	105	313/2	313/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	1007						
105	105	470/3	470/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	1008						
105	105	941/6	941/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	1009						
105	105	157	157	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	1010						
105	105	943/6	943/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	1011						
105	105	472/3	472/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	1012						
106	106	315/2	315/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	1013						
106	106	158	158	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1014						
106	106	317/2	317/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1015						
106	106	315/2	315/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	1016						
106	106	631/4	631/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	1017						
106	106	158	158	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	1018						
106	106	633/4	633/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	1019						
106	106	317/2	317/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	1020						
106	106	635/4	635/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	1021						
107	107	159	159	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	1022						
107	107	319/2	319/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1023						
107	107	160	160	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1024						
107	107	159	159	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	1025						
107	107	637/4	637/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	1026						
107	107	319/2	319/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	1027						
107	107	639/4	639/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	1028						
107	107	160	160	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	1029						
107	107	641/4	641/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	1030						
108	108	321/2	321/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	1031						
108	108	161	161	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1032						
108	108	323/2	323/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1033						
108	108	321/2	321/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	1034						
108	108	643/4	643/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	1035						
108	108	161	161	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	1036						
108	108	645/4	645/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	1037						
108	108	323/2	323/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	1038						
108	108	647/4	647/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	1039						
109	109	162	162	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	1040						
109	109	973/6	973/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	1041						
109	109	487/3	487/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	1042						
109	109	325/2	325/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1043						
109	109	163	163	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1044						
109	109	162	162	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1045						
109	109	325/2	325/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1046						
109	109	163	163	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1047						
110	110	327/2	327/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1048						
110	110	655/4	655/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1049						
110	110	164	164	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1050						
110	110	657/4	657/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1051						
110	110	329/2	329/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1052						
110	110	659/4	659/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1053						
110	110	327/2	327/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	1054						
110	110	329/2	329/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1055						
111	111	165	165	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1056						
111	111	661/4	661/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1057						
111	111	331/2	331/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1058						
111	111	663/4	663/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1059						
111	111	166	166	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1060						
111	111	665/4	665/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1061						
111	111	165	165	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1062						
111	111	331/2	331/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1063						
111	111	166	166	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1064						
112	112	333/2	333/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1065						
112	112	667/4	667/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1066						
112	112	167	167	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1067						
112	112	669/4	669/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1068						
112	112	333/2	333/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1069						
112	112	167	167	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1070						
112	112	335/2	335/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1071						
113	113	168	168	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	1072						
113	113	1009/6	1009/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	1073						
113	113	505/3	505/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	1074						
113	113	337/2	337/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1075						
113	113	169	169	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1076						
113	113	168	168	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1077						
113	113	337/2	337/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1078						
113	113	169	169	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1079						
114	114	339/2	339/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1080						
114	114	679/4	679/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1081						
114	114	170	170	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1082						
114	114	681/4	681/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1083						
114	114	341/2	341/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1084						
114	114	683/4	683/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1085						
114	114	339/2	339/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1086						
114	114	170	170	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1087						
114	114	341/2	341/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1088						
115	115	171	171	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1089						
115	115	685/4	685/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1090						
115	115	343/2	343/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1091						
115	115	687/4	687/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1092						
115	115	172	172	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1093						
115	115	689/4	689/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1094						
115	115	171	171	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1095						
115	115	343/2	343/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1096						
115	115	172	172	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1097						
116	116	345/2	345/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1098						
116	116	691/4	691/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1099						
116	116	173	173	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1100						
116	116	693/4	693/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1101						
116	116	345/2	345/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1102						
116	116	173	173	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1103						
116	116	347/2	347/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1104						
117	117	174	174	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	1105						
117	117	1045/6	1045/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	1106						
117	117	523/3	523/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	1107						
117	117	349/2	349/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1108						
117	117	175	175	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1109						
117	117	174	174	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1110						
117	117	349/2	349/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1111						
117	117	175	175	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1112						
118	118	351/2	351/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	1113						
118	118	176	176	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1114						
118	118	353/2	353/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	1115						
118	118	351/2	351/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	1116						
118	118	703/4	703/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	1117						
118	118	176	176	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	1118						
118	118	705/4	705/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	1119						
118	118	353/2	353/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	1120						
118	118	707/4	707/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	1121						
119	119	177	177	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	1122	ornamentTrill					
119	119	355/2	355/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1123						
119	119	177	177	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	1124						
119	119	709/4	709/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	1125						
119	119	355/2	355/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1126						
119	119	178	178	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1127						
120	120	179	179	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	1128						
